NU_INSCRICAO,NU_NOTA_MT
0a0c3a10bee415ae2d8a5e70de450e8a94c211be,390.29
ea678e79c66cd787249b5f83864a38fcce037a47,442.1
e9cefaeaf9cfe2ddf162f56ade1d70b8e7d6918c,398.91
827f8adf620e440e9b5c10e965d0bcb9ca3f2515,458.58
b8b8e12ce9e9d4ed8a63cea783c5f0ad0cd4083c,489.09
4cfb522c51dc31d03f8801898a8d41506b065494,453.11
b92d0e89e7a9c536135e7f7086b60784da9958fc,463.8
8ec712ac0fd77e888eb666d726845b5c31420cf1,489.37
ef7c0a6383a034a045009a6307628b3a60e84eff,456.89
c03b4e99ac76b154f5874cc086850f8f5d62c55b,487.72
89f6ee6e4340b03674ffd259ef574fdda7025887,457.23
633f3f9dcb688ae4ab0b54e3895adaa9306459d3,530.28
9890ba872b0c6ab8758117858cf59dbef7daf507,522.58
bb5b0a151d4e722fd6fde7a53f28efd7df8da2b1,489.72
c577a73a80fb16a43bd62e9d239df64d7631eeb5,391.28
40e2e95482bc788904660e788695e63b06b75b2e,507.04
8c895f29d455cf8a94a25e364c4c70709344fd35,527.97
4a253bbcf7e17c90aecb75eea040527f8493ecbf,508.56
d03d7e7f8c5770aa0282d22e12195f2b87c7ba35,442.65
c5a296404fbc274c5c1485e208ac153bf145057b,456.33
b4da403b50853a8fb8309ca62803a583805413a0,419.99
d34f218d5351829e530e32333d6ec209ba5c4420,471.44
65f6de0601400f461be274dbd0d89680c820bc8c,524.09
bd89c196864e2c718230fce95d22e6aac89aee67,430.14
35a4b23f14f212476985422140d45e547ad5c529,450.13
ae1a44d418dfa0886baac395efc9d9c2bfa7e962,587.33
41e7d8830c17c8ac92d5f003b6203af1ebe7f250,502.37
c0987150883b44518478d915fecb110b0386739d,424.72
0d39893d356775331adad3c2b435bcdc4ade09b7,411.66
a4dea472038371591c97e48ec6cc00abb48a60cc,518.53
7b246796c124c19e12e3b682ec3461a13d915c8d,509.79
c3c4ca6c86e7f455ab67dbaa3333f613de86c6c2,450.0
394cc7c6f0605d704fa82e8e2040176b9b193a08,461.63
e5742093065052fc91486036ab01651d971cad61,487.82
3e1ab3aa44c58a149490de85cb92fe4a028a62f7,439.34
1429ecc8fedb6358d5588cf8bf3251d5b15e0ebf,411.18
ae1c15a4e884400857adfca92887dd0718fac486,434.62
aeb326f18b50b87f53e1130fc56f77ba85b25f50,467.05
9bdfa75f2864f5490090ba54b18c39d5d311871f,453.92
c12599d0cbde52c09053a729fd00269004f422b6,449.48
42c2c4c008232f987cb51ab823360c01477ad257,484.87
693258ba0821e9fe28ac4d268b352451661209a0,415.66
e80defe8d57298d7d9340729db406f89ef7d4668,511.89
9b08b479f2c20ba69f8fc003a76cd47b20d7669c,440.67
2080a373b494dc4c722b0f60d3b05d20db5e455c,449.02
88a175bfc88f46aa9b0fe3854ea48a6c1ad5b272,453.18
086cd3891f3b463af5c1966d00790d56b8ffad3b,445.9
15850257e658993815042c5801417daf48911692,409.3
0978dc3da76e6729381b0422c27314b1ddf47f08,435.68
e4b2bba074ac5b22a51d81b152ddfb9aafe515a3,421.3
0e73b58cec76df2157ab56c542b60059ff144699,470.97
400ec815cedf2d170884f5ea8efbf116005a8b5e,478.37
58977f7844e139bd8d4d81d6f23bb0d94c46a3a3,432.65
33e67e0ef66564061ae8b2a0f0970251dff39512,471.01
f4412010109d2ae85b5368ad494df36e8ed259d0,443.94
9669ce86236c3fc9486656a256ed8f6e1b879e16,516.57
beb996a69f00c6076f6eb44b3b9e87d1b59fe7d9,430.45
71de0cdc43b211f80f863f8a89de3b2206eb6ed6,554.46
70b2ac7ae59de6f956386af9c59c9a1897d5a29c,627.8
96a98ca0af13554131c646cc6960b144c56e0a17,434.58
e192c84405ffafe325465e46f95d29227aa8ad21,393.58
7641ce71fc06aa6ad52979f358594da460870fa3,471.01
133b6c998e679f92a3549547b271c70777265af2,442.41
c85e93f1120d70996652a6f6dff686f057a722a6,530.72
915fb7cbeff2de475c1eb5f96f52de3a3d3002c6,455.92
c1f9d90bed7f320268ffce6e6828e290db0bfe74,460.16
2693bf66285d68e41db3b23f6362da5d36824f60,457.58
6e7b038e1674189f078a141b93694e48a883f930,465.7
160794097a3f0ba16188dc929120462ffad2fd28,502.98
daa21c00e3cf98a5a1bc08b107c5c8c2c3349fdc,504.62
6dd0ad118aa793946cbf2a59d1e71d780b22cca3,548.2
77d79a5c381957021fc681799da327c0e12bf95f,474.3
f543e99e6fcdc84f43b60ea4dbf67ec2442d3e4c,635.22
2366b34bb8de8b9c68d251a112da15e168a2a667,520.32
76c8b6bbad9d4fbb813a762a82e3fafc47adaf86,515.67
c24fee75512e4663c32d2dc4446d160b0f422dd6,505.21
c89c3cb6e479f73644dd7e66a812d293aff09693,465.15
a426d0c4e385875960a4a9292f73a8d669061ba8,532.73
ea5a3a86a7b68a556345d3d631f43adea6df5cea,444.06
dc0dcdc421bb7e1c67516c9a6c1fab0980b5b511,467.79
e55de9899d4efc77fbfe38f30bcee170a4cdde23,460.69
45737d2537fa5071306e2c711288094d8303e96e,394.07
7e8cd66fc6d786b9aa012e83a351a791a85b67a9,410.13
abc87cab48016e432001667ebd118866826eb26f,477.09
26012fe1f16f804ba938e086b86c821ccbb9658c,458.49
4ed7ae24be2a2bef1934ba9591b8a97e3b96ec03,463.48
6042518e8b47b6d28b7f3fe657eaeef381184c7d,544.79
0ac4d742fbdff20c17b951c73bba07022b130051,465.49
b14107e152e6661c97727af435d055f9287dd74e,416.8
356820527489c3203d60b02fff6cae72fba9a390,406.7
bf1d7b7e09e8e83a7ab98bfaa3bc6a80c2d8b791,513.89
940fe16387c1881315446246383741ec34addbde,485.89
6e6a45110b910585622c79a765bbe74b51961ed0,550.32
b136a5b069f00986d766efc412166c7c8cd73715,485.79
929ddfb02267fb81126cb2fad69fbccf012efee7,399.52
b20c7d2b591f74f678ddd9afcee58edf1e93c159,440.42
e07b284e165ab36e6f7ed189116df038c578cb0d,454.96
56af1fd0e484e70031e8eb615c3caa600625c632,428.9
de9c7f5daff1ccb4c1d24a44b5dfb1767b02ec58,457.63
fdd1b4f3fd7182b408a0adf242ec1be8cdd81c2f,469.9
c6bf7b1e1f7cb8f5981b3c235642cc63c39158f9,468.0
338fa349efe9f6048885eae4e103de5b78d38fb0,429.29
437bd626c4f6a5b3a9827482e95a9e7398a63b68,485.41
42c8ea8fe115bb97815fb85c50e0b49fb22f57af,458.97
0de6480505591485ffbab189ce0c2662b019ff11,412.67
d63de32abdd73ee99e627bacf2880ab6c1108873,548.7
3d5b9fd61ce94718a295cc7508ac951ccb62e1a7,456.6
67ed24be449f80fe386b639038495f5a382b256e,533.93
a05dfd5fe347ebbd90acd3fae985bbc3f2b1c52a,559.11
0705dd799fdfb87afaabd47edea984ee0f3ce74e,573.38
2639d78d92b2f0e658b0286e459a312abd74b835,471.63
b66a8bed940db444fa84c20a97988cab24d7decf,484.52
270f72bd827057a04211b6ce956a3df1004952f4,442.44
6c9fb95e80c5509ef838457737432896b6d48a9c,520.65
22af88873f5f5c4c66a59f680619c33e080438fa,443.77
52db0d4af401da9cb2f1c8fb7c0045ed0df42c45,490.49
37a8d754db015c245bcf2b6dbacf695dba887963,436.84
82ebe9dcd22506cdff1cb71b70938d48896f9e4c,471.43
3929a400e92e115e684b0474e254f71426d717f6,554.48
28717e5b83981e57fd84c980c8d5186c67246615,418.43
118acfb53e3e8a9bf7eb5d44a59ba9b29139f094,412.76
faa4b3e1bd53638e5a4bc9e568483e4653dc0fea,479.71
4f4fe64420aa4b473bfbb2fa5d5855b7b87b681b,550.36
e7182a408730c693af30a850f7e47303aacd5518,478.71
2ed9a467c40ffd82612d4936d1fb86abd1265b36,411.4
eceaf312d67ffa3528ee673ba58d89aba1aab92b,401.14
dce13548e1262652b7402c62298bbb251070b3ee,458.43
d6ee955c1c95bef4af772d6aa130ca2669f96f2c,535.14
872b9791ddd885f1dbbdc434b7b3f6621d277edc,615.91
f7020d414c411f1e5ad99fa24b332feb34b06a6a,475.12
d8e18f6ed2bdcdeb61e39c449d67f95d246e8786,413.12
717bf498aee0e8eeda4cfa75b12859c742221379,436.37
1107455485b73bcbb91cd1813cbae9e47add8e77,443.95
aca9960d00e6409ee9e7f5fd61c422744c761f1d,410.16
0f6a88bd08c571aa6ece9dd1020b055a65bb4ebd,401.34
93a0574117346b2c1cd5fe5374efe5062b06707d,454.9
75ddea11f9fd47a2b1de1de14e3fd3cdba7c67e0,466.14
b5284254d67bcf12aaef2f24a9906e9a7217258a,558.24
0360c6b15b517ef42ef97f5e6f11cf479f480f53,434.49
4b94927dc39cfb7ef929fa6a52138d8a568e1131,474.91
58e60a9f8ca51c38a8dd2f6ffd70d3faa93ddda4,504.74
3b82aa7b223eb0709ce31521a160b8d012aee3f5,579.62
dba84edcb41c0e0fb8f04c31bc9c2a466a3d53cc,452.61
36842230ef9a0dcb5d659866244e1632c86bd3d3,558.87
4ac36547eefd16d992cfbfceec532f85bcc68015,458.94
9db703639b4d512cd3d5b6e33809a5dbac4bf4ee,451.86
5cdaec97c994292696fb23cc0537b0a99943b04a,403.0
0aaadc32071165f37cbb249e0254aa66ccab18d9,482.43
378eb08cab75a915988c3513175a7b111e5007b8,437.67
f81488c4d23488fa5851bf67fbf3d18838491ea6,436.72
4ddc39ddcca2c01ee310e6153658564d07d69a63,518.59
f5e591a2704106b6773a3ee08262357ec848a266,449.26
2e53f005cdd7a7be474b28ba8b4368fbb47cc267,486.35
0611b0f33e4360e562f589cd5f8e5f1f0e347974,456.79
32f7ca35527730917b3889c69a1ec6ec346a597f,536.98
be5bfb05c0be35b932cd01a9ab33a46c513b155e,458.39
8387fbe107fa145866839da20e42b10d3a5a7db9,442.25
6bfecd7a3250e2324bd5677dff78c4bf8dcf8268,478.63
c790d4361ed06518fe1971b632d9fe9af363851d,478.11
f4460f6957e9f8c94651809fe5ec5a01828cf318,438.18
4ebefca5e4c783ccc2ea792cbf974010ef400a15,418.39
478a9061bab1a42882f5aa2cb59d0f5c5247fb1c,494.48
995227ee49cf6476b7ff6592e08a6378516e2879,478.13
c6121365516341e821fd548da778f5b13660f16b,478.55
a952430f7d43ba185577b4da074defee54b95bf7,442.73
3424b7da08825817851a31892d28dad505c5caf0,428.83
50a8f73d32ce1ee58d8f43b28b79fd1380fe832d,432.88
9c984e35a544af42571af27b513c63f29242fafe,518.94
59474b2af1c2e9fadb7d61006c6092b6ce05de59,486.66
eefaea6108477875f1a1f8f21cdccc18eff9557d,496.5
5d512b268fab727b301b594cbf06ffca603b8871,452.99
995298f8fe85dd5b10ba9e6d6c0af48c53f88936,432.94
e47ac34321aff278622b31bce9efaaea3d4b30bf,467.76
ffb79549561ce712c3fbc3d130f4e4846a07a954,534.42
f134e30c790c5b69c5c18a7d44a4cdc17276c3f2,577.57
d0f374744988d2e00259eff834a1906ebf18aebb,447.96
7cc285600eec0b62de8893a62ab4fac698fc63e5,402.24
e7b98bf1005d6700baa00b2b0cea9158f97b5bdb,450.14
931c4543f170f49b64b7fb899d889aa79c162e06,534.18
ed3238736f06e16b43a5f917369acfe02eb0446e,582.86
85421f223855ead569de4383695029fcc6d2a1f7,510.49
9d01604c7a968a6f00b6097ebc24911909827b0b,529.83
02cd7777cfc90181dc6c7cf08f46dc609bc99172,463.3
c56c8f6ef684df4d961bf4184827f101203edc7d,557.65
91ad537addbefedbffea29b2e976be7381702f7c,459.64
e20d5ad769143d3b4963079a512dd30b006f9221,506.14
485f0de2d3e9cf439ae97176be0cbb4051b46b0b,499.83
d441048d32e09849c74fcaed7ca1ef6d7fce35f9,438.58
8f7e98af73893e49b3186ce639368de288ac8388,481.2
211d2a2f228ed746ea4c49aa12bb46aa596d6525,518.66
069e41c09c47ac341fd1a54a0ec95c84ad43b899,416.2
7850f9f3c5731f172b45256f7e6da2ae05b2a6e0,479.24
4ec7d8138d3de89571df9ba0564a71cd3cb8ba07,586.96
f75106ff49d0d61e6d6216983b9a0dfa87f5676b,461.42
9f5a24ea5afa90f5182213cc0ff9b31a3f215337,464.58
0a8d7c0dc8822a2ebfe5fde03f418a41b37ae7d6,507.56
5b807a02a0d33df631af19b86c45623c062d4806,435.17
a22788c086c0a27857a636162643b23c4144e7ee,409.35
51e86e0cdb23fda27e20ff9977c2f67a5c38560e,399.01
0d486d6ceb73dae1ed1f2db3af98404c0077e3b8,404.55
2afe4d6b09c9f547adc605c22211554a6217113b,469.04
a0aa9fc7fc96b991307d26231ac39c2e7ae664f6,586.06
53bd775e8e15cd0f616ac281c7627d1dd0314d62,428.85
8c180eea9b9d21f5f2feeb756e1eb2072ae13276,525.53
96ce26d12cda01e410c27b23fc3a3e212c8bb7c7,502.84
a8731b63b13a9640985930c0c9bc805d617e4357,409.31
f35e6d28efdd75a8fb20f00230cbe51e8cd240e7,434.57
52b39632eed3226abb4e30d458dda177475df460,466.9
471e3f70df6b7ea7501df57fbbfec1c48065031d,442.67
45a553651c877bc97d2e55d7dd6351a6e60d7f24,528.26
6e5680b9ca98ecee6f1bb1bc12acc1568959bbb0,505.81
efcd84c72e631d5c77a58e873a655de05ab0eb46,418.93
78e4cb1fbdb67ece1be6d2c61d65a8b3c74b22b0,552.37
20aab95292427a487e5162469d7080a32573c07a,402.36
6c87ada1d8e495221372e2b9f4a37bb313516acf,474.57
eda9a640dfea53f49dec7d4a2ce48070628ee29e,455.67
92382544c9176dd9930d59c4248b7b893fdfa7f4,449.52
831763db0caf0c727ed3e1a1540cabde652d00ad,462.65
917582926a27e2e232add370a77cf5aa72dcc870,459.59
8030c9c7b7571ae401e6d39aa7b5a776bdd470a8,434.86
57988850e4cc572fb8e4196b26e5a85e254496d3,493.83
0454eabd4bad46544b23444eecdbfbcebd820cfa,509.13
0f5b8a58e91ca8da67fa59162e8a8cab7f135b09,427.67
959b828c4bdc336dbb72eb834196503a81414f12,524.05
dadc75b0b417846b97ec9da95ff2ba1506f5eeec,583.74
c73b9eb4879667bb1a8ef5e7876f933980b653a3,500.5
96834dfc86dd14898c0e353ecd54d35a5b796bde,412.71
bcbae13219aa804747b812a123f97e0ab35a3bdb,428.04
1994d3531fd8176c1b69853e94526973bb8f5d13,502.12
95f6a0d42d9f75433846a6525c9d5788b36934ec,420.03
1a2d6c5553902c5d6bd9564b563e8563f0aca091,481.48
969078baa9152bbc7c745ad66ee6062cd13a6d95,506.9
f26f3bce0c4c398dfe5071284c0a6d6b8a4882b5,470.45
6d56eda9853f7a630bf41f4f77e0abe0a73fc88e,496.19
022b5863816f22ed5ed27c9ab648918dc471bd68,435.43
66896dc54ae32966134ba7d460c3e08bf71da3c8,522.2
6b1b8019641256c73f8a19f9e7b80b65e6c613be,467.28
ff617d0a9dcb32a68dc35b18ad222fc4a2fb21dc,475.15
663c2dda7fa3e28f064f114939848136166bac3b,560.95
c3fa7f85609c5ab50f3f5959950b12b0eb77f7b6,410.28
4937ef37561c98c1717f5be331bf9ad3563df7d2,524.9
13aaf6335f43cfc1b8baeac559324f20b2653724,514.46
dac0f22429c7f8e3931d0abaf5dfc8e5c772a48b,448.93
a75fa8770257e7c9368d059fe53d9ef431f4bdef,453.42
655fa6306720ff16e825903b5422a46608a77545,603.76
1f4bc3e3d56212d500625bfe8ac78ccff4362293,462.29
